index,source_text,raw_output,prompt_preview
7418,"Fatal blast rocks Turkish resort An explosion in Turkey's popular Mediterranean resort of Antalya kills one person, reports say.",World News  Description: An explosion in the Mediterranean resort of Antalya in Turkey killed one person.,"Read the news and classify or describe it. You may output any free-form text. News: Fatal blast rocks Turkish resort An explosion in Turkey's popular Mediterranean resort of Antalya kills one person, reports say. Output: "
1964,"Israel invites bids for construction of 1,000 more homes in West Bank JERUSALEM (AP) - The Israeli government on Tuesday issued bids for 1,000 new homes in Jewish West Bank settlements, in a violation of an internationally backed peace plan, but insisted the construction has the tacit approval of one of the backers, the US ...",World News  Political World News  International News  Politics World News  World Politics  News World  Political News  World Government World News World Politics,"Read the news and classify or describe it. You may output any free-form text. News: Israel invites bids for construction of 1,000 more homes in West Bank JERUSALEM (AP) - The Israeli government on Tuesday issued bids for 1,000 new homes in Jewish West Bank settlements, in a violation of an internationally backed peace plan, but insisted the construction has the tacit approval of one of the backers, the US ... Output: "
7543,"Lan switch sales looking good for 2004 Despite a decline of two per cent in the second quarter of 2004, the global market for local area network (Lan) switches remains up 23 per cent year over year, the latest market research from IDC has found.",Business Technology Market Research,"Read the news and classify or describe it. You may output any free-form text. News: Lan switch sales looking good for 2004 Despite a decline of two per cent in the second quarter of 2004, the global market for local area network (Lan) switches remains up 23 per cent year over year, the latest market research from IDC has found. Output: "
12873,"Yemeni Militants Convicted of Terrorism (AP) AP - A court on Saturday convicted 15 Yemeni militants on terrorism charges, including the 2002 bombing of a French oil tanker and a plot to kill the U.S. ambassador. One man was sentenced to death for killing a Yemeni police officer and seven received 10-year prison terms.",World News Class: World Class: World News Class: World News Class: World News Class: World News Class: World News Class: World News Class: World,"Read the news and classify or describe it. You may output any free-form text. News: Yemeni Militants Convicted of Terrorism (AP) AP - A court on Saturday convicted 15 Yemeni militants on terrorism charges, including the 2002 bombing of a French oil tanker and a plot to kill the U.S. ambassador. One man was sentenced to death for killing a Yemeni police officer and seven received 10-year prison terms. Output: "
9935,"SI.com HOUSTON (Ticker) -- Jeff Kent was the latest to put a knockout punch on the Philadelphia Phillies . Now the question is, for how much longer will Larry Bowa hang on to the ropes?",Sports Sports  Business World Sports  Business World Sports Business Sports Business Sports Business Sports Business Sports Business Sports Business Sports Business Sports Business Sports Business Sports Business Sports Business Sports,"Read the news and classify or describe it. You may output any free-form text. News: SI.com HOUSTON (Ticker) -- Jeff Kent was the latest to put a knockout punch on the Philadelphia Phillies . Now the question is, for how much longer will Larry Bowa hang on to the ropes? Output: "
7084,"Sudan ready for any UN actions over Darfur: FM Sudan is ready for any action that the United Nations might take over the situation in the west region of Darfur, Sudanese Foreign Minister Mustafa Othman Ismail said on Sunday.",World News Class: World; Topic: Politics; Location: Sudan,"Read the news and classify or describe it. You may output any free-form text. News: Sudan ready for any UN actions over Darfur: FM Sudan is ready for any action that the United Nations might take over the situation in the west region of Darfur, Sudanese Foreign Minister Mustafa Othman Ismail said on Sunday. Output: "
11748,"M.I.T. Makes Yale Provost First Woman to Be Its Chief Susan Hockfield, a 53-year-old neuroscientist, is the first woman and the first person from the life sciences to achieve the presidency.",Education News,"Read the news and classify or describe it. You may output any free-form text. News: M.I.T. Makes Yale Provost First Woman to Be Its Chief Susan Hockfield, a 53-year-old neuroscientist, is the first woman and the first person from the life sciences to achieve the presidency. Output: "
14422,Sprint Picks Apple for Content Sprint and Apple have announced a partnership designed to get content providers to connect to PCS Vision subscribers via QuickTime.,Business Technology Industry Partnership.,Read the news and classify or describe it. You may output any free-form text. News: Sprint Picks Apple for Content Sprint and Apple have announced a partnership designed to get content providers to connect to PCS Vision subscribers via QuickTime. Output: 
184,"Microsoft, IE and Bloat \\Zawodny  threads off of Scoble  on the IE issue:\\""I have to say, when I first read that I nearly fell off my chair laughing. I was\thinking ""how stupid ARE these IE guys?!?!?!"" But we all know that Microsoft is\full of smart people who care about what they're doing. So something really\doesn't compute here.""\\""Last time I checked, IE wasn't even close to feature parity with Mozilla's\browsers. No popup blocking, no tabbed browsing, etc.""\\""Does the IE team really not know what their product is missing?""\\Perhaps.  It's highly likely that they just don't know.\\The bigger issue here is that Microsoft products can't fail and they can't\succeed.  Microsoft has 40-50 billion in the bank.  There ...\\",Business Technology News,"Read the news and classify or describe it. You may output any free-form text. News: Microsoft, IE and Bloat \\Zawodny  threads off of Scoble  on the IE issue:\\""I have to say, when I first read that I nearly fell off my chair laughing. I was\thinking ""how stupid ARE these IE guys?!?!?!"" But we all know that Microsoft is\full of smart people who care about what they're doing. So something really\doesn't compute here.""\\""Last time I checked, IE wasn't even close to feature parity with Mozilla's\browsers. No popup blocking, no tabbed browsing, etc.""\\""Does the IE team really not know what their product is missing?""\\Perhaps.  It's highly likely that they just don't know.\\The bigger issue here is that Microsoft products can't fail and they can't\succeed.  Microsoft has 40-50 billion in the bank.  There ...\\ Output: "
9750,"Justice Dept. Cracks Down Internet Crime WASHINGTON Aug. 25, 2004 - Federal agents seized computers and software Wednesday as part of an investigation targeting an Internet network used to illegally share copyrighted music, movies, software and games, Attorney General John Ashcroft said.",Business/Technology/Crime/Law  Business/Technology Class: Business/Technology News Business/Technology/Cr,"Read the news and classify or describe it. You may output any free-form text. News: Justice Dept. Cracks Down Internet Crime WASHINGTON Aug. 25, 2004 - Federal agents seized computers and software Wednesday as part of an investigation targeting an Internet network used to illegally share copyrighted music, movies, software and games, Attorney General John Ashcroft said. Output: "
13977,"Thousands Rally for Mexico Presidential Favorite  MEXICO CITY (Reuters) - Some 160,000 Mexicans marched on  Sunday to support the presidential hopes of the capital's  leftist mayor who faces government-backed legal challenges that  could knock him out of the 2006 race.",World News Description: Thousands rally to support Mexico presidential candidate World News,"Read the news and classify or describe it. You may output any free-form text. News: Thousands Rally for Mexico Presidential Favorite  MEXICO CITY (Reuters) - Some 160,000 Mexicans marched on  Sunday to support the presidential hopes of the capital's  leftist mayor who faces government-backed legal challenges that  could knock him out of the 2006 race. Output: "
13865,"Kerry hits Bush on economy Standing before a crowd of about 15,000 at the Tacoma Dome on Saturday, Democratic presidential candidate John Kerry ticked off a list of domestic problems he said President ",Political News Description: John Kerry criticizes President Bush's handling of the economy in a speech before a large crowd in Tacoma Dome.,"Read the news and classify or describe it. You may output any free-form text. News: Kerry hits Bush on economy Standing before a crowd of about 15,000 at the Tacoma Dome on Saturday, Democratic presidential candidate John Kerry ticked off a list of domestic problems he said President  Output: "
5334,Reports criticize DHS for lack of progress on IT The GAO and the Department of Homeland Security's inspector general have issued critical reports about IT at the DHS -- a development that calls into question whether a proposed consolidation of U.S. intelligence agencies would lead to the same kinds of problems.,Business/Technology News,Read the news and classify or describe it. You may output any free-form text. News: Reports criticize DHS for lack of progress on IT The GAO and the Department of Homeland Security's inspector general have issued critical reports about IT at the DHS -- a development that calls into question whether a proposed consolidation of U.S. intelligence agencies would lead to the same kinds of problems. Output: 
12057,Heartbreak for Deakes Sloping off: Nathan Deakes walks with one foot off the ground after his disqualification from the men #39;s 50km walk. Photo: AP Picture:MARK BAKER.,Sports News Sports World Sports World Sports News World Sports World Sports News Sports World Sports World Sports World Sports News Sports World Sports World Sports World Sports News Sports World Sports,Read the news and classify or describe it. You may output any free-form text. News: Heartbreak for Deakes Sloping off: Nathan Deakes walks with one foot off the ground after his disqualification from the men #39;s 50km walk. Photo: AP Picture:MARK BAKER. Output: 
13533,Samford Tops West Alabama 34-20 in Opener (AP) AP - Ray Nelson threw for 321 yards and five touchdowns and Samford defeated West Alabama 34-20 on Saturday night in the season opener for both teams.,Sports Sports AP Sports Sports World Sports  News Sports World Sports World Sports World Sports World Sports World Sports World Sports World Sports World Sports World Sports World Sports World Sports,Read the news and classify or describe it. You may output any free-form text. News: Samford Tops West Alabama 34-20 in Opener (AP) AP - Ray Nelson threw for 321 yards and five touchdowns and Samford defeated West Alabama 34-20 on Saturday night in the season opener for both teams. Output: 
1523,"Olympics-Henin rust-free but Ferrero falters ATHENS, Aug 17 (Reuters) - Any hint of rust after a 12-week lay-off was long gone by the time Justine Henin-Hardenne took to the Olympic tennis court on Tuesday, a fact drummed mercilessly home to Venezuela #39;s Maria Vento-Kabchi. ",Sports News Class: Sports Olympics Description: Sports News,"Read the news and classify or describe it. You may output any free-form text. News: Olympics-Henin rust-free but Ferrero falters ATHENS, Aug 17 (Reuters) - Any hint of rust after a 12-week lay-off was long gone by the time Justine Henin-Hardenne took to the Olympic tennis court on Tuesday, a fact drummed mercilessly home to Venezuela #39;s Maria Vento-Kabchi.  Output: "
10647,"Enron-Linked Securities Sparks Lawsuit  NEW YORK (Reuters) - Citigroup Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=C.N target=/stocks/quickinfo/fullquote""&gt;C.N&lt;/A&gt; faces a lawsuit  from angry investors who allege they were defrauded in a  ""massive scheme of deception"" when they bought securities tied  to the credit-worthiness of Enron Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ENRNQ.PK target=/stocks/quickinfo/fullquote""&gt;ENRNQ.PK&lt;/A&gt;.",Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business,"Read the news and classify or describe it. You may output any free-form text. News: Enron-Linked Securities Sparks Lawsuit  NEW YORK (Reuters) - Citigroup Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=C.N target=/stocks/quickinfo/fullquote""&gt;C.N&lt;/A&gt; faces a lawsuit  from angry investors who allege they were defrauded in a  ""massive scheme of deception"" when they bought securities tied  to the credit-worthiness of Enron Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ENRNQ.PK target=/stocks/quickinfo/fullquote""&gt;ENRNQ.PK&lt;/A&gt;. Output: "
3072,"Google Slashes IPO Price UPDATED: Search engine darling Google (Quote, Chart) has slashed the price of its long-awaited public offering by about 30 percent to between \$85 and \$95 per share and plans to sell fewer shares. ",Business Business Technology World World Business Technology News,"Read the news and classify or describe it. You may output any free-form text. News: Google Slashes IPO Price UPDATED: Search engine darling Google (Quote, Chart) has slashed the price of its long-awaited public offering by about 30 percent to between \$85 and \$95 per share and plans to sell fewer shares.  Output: "
7199,"Music stores lack excitement, executive says SAN DIEGO -- Music mogul Clive Davis has some advice for retailers looking to persuade music fans to return to traditional record shops: Make shopping more fun.",Business - Music Industry - Retail - San Diego - Record Stores,"Read the news and classify or describe it. You may output any free-form text. News: Music stores lack excitement, executive says SAN DIEGO -- Music mogul Clive Davis has some advice for retailers looking to persuade music fans to return to traditional record shops: Make shopping more fun. Output: "
10700,"Embedded Wi-Fi Market Undergoing Major Shift SCOTTSDALE, Ariz. -- One of the hottest technology markets, Wireless LAN (WLAN), or Wi-Fi, is undergoing a fundamental shift, according to In-Stat/MDR (http://www.",Business Technology Market Shift Description Business News Market Shift Description Scottsdale Arizona Wireless LAN Wi-Fi Business News  Business Technology Market Shift,"Read the news and classify or describe it. You may output any free-form text. News: Embedded Wi-Fi Market Undergoing Major Shift SCOTTSDALE, Ariz. -- One of the hottest technology markets, Wireless LAN (WLAN), or Wi-Fi, is undergoing a fundamental shift, according to In-Stat/MDR (http://www. Output: "
12212,"Ravens' Running Back Lewis Pleads Not Guilty  ATLANTA (Sports Network) - Baltimore Ravens star running  back Jamal Lewis was not in the court room for his arraignment  on Friday, but pleaded not guilty through his lawyers on drug  charges.",Sports News,"Read the news and classify or describe it. You may output any free-form text. News: Ravens' Running Back Lewis Pleads Not Guilty  ATLANTA (Sports Network) - Baltimore Ravens star running  back Jamal Lewis was not in the court room for his arraignment  on Friday, but pleaded not guilty through his lawyers on drug  charges. Output: "
3282,"Pakistani firms answer call for cell phones Tens of thousands of Pakistanis endured hours of stifling heat this week to accept an offer of free mobile phone connections, a sign of the pent-up demand in a country where cell phone usage has remained low. ",Business World Description: Business News,"Read the news and classify or describe it. You may output any free-form text. News: Pakistani firms answer call for cell phones Tens of thousands of Pakistanis endured hours of stifling heat this week to accept an offer of free mobile phone connections, a sign of the pent-up demand in a country where cell phone usage has remained low.  Output: "
1184,Mientkiewicz Starts at Second for BoSox (AP) AP - Former Gold Glove first baseman Doug Mientkiewicz got a rough introduction in his first career start at second base.,Sports - Baseball - Sports AP - Sports,Read the news and classify or describe it. You may output any free-form text. News: Mientkiewicz Starts at Second for BoSox (AP) AP - Former Gold Glove first baseman Doug Mientkiewicz got a rough introduction in his first career start at second base. Output: 
3861,"Stocks Seen Little Changed, Oil Weighs  NEW YORK (Reuters) - Crude prices near record highs will  again mute any advance in U.S. stocks at the market's open on  Thursday, but investors will get a diversion as Google Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt; begins trading after its initial public offering.",Business/Finance/Stock Market Business/Finance/Stock Market Business/Finance/Stock Market Business/Finance/Stock Market,"Read the news and classify or describe it. You may output any free-form text. News: Stocks Seen Little Changed, Oil Weighs  NEW YORK (Reuters) - Crude prices near record highs will  again mute any advance in U.S. stocks at the market's open on  Thursday, but investors will get a diversion as Google Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt; begins trading after its initial public offering. Output: "
11270,WHO warns of potential pandemic over  #39;bird flu #39; virus infections &lt;b&gt;...&lt;/b&gt; Shanghai. (Interfax-China) -The World Health Organization (WHO) warned the of potential dangers of an outbreak of influenza H5N1 infections in pigs in China.,Business World News Health World News  Business World News World News Business World News World News Business World News World News Business World News World News Business World News World News,Read the news and classify or describe it. You may output any free-form text. News: WHO warns of potential pandemic over  #39;bird flu #39; virus infections &lt;b&gt;...&lt;/b&gt; Shanghai. (Interfax-China) -The World Health Organization (WHO) warned the of potential dangers of an outbreak of influenza H5N1 infections in pigs in China. Output: 
4271,"Americans falter, while Ward faces an uphill climb Andre Ward was in the hallway waiting to fight when he got his first glimpse of the fighter standing between him and an Olympic medal. ",Sports News,"Read the news and classify or describe it. You may output any free-form text. News: Americans falter, while Ward faces an uphill climb Andre Ward was in the hallway waiting to fight when he got his first glimpse of the fighter standing between him and an Olympic medal.  Output: "
13576,"Chechens Look to Election With Fear and Resignation The date of Chechnya's elections has assumed a local significance the Kremlin would no doubt prefer to avoid: a masquerade of democracy, and a dangerous one.","World News Description: The news is classified as World News as it pertains to a political event happening in Chechnya, Russia.","Read the news and classify or describe it. You may output any free-form text. News: Chechens Look to Election With Fear and Resignation The date of Chechnya's elections has assumed a local significance the Kremlin would no doubt prefer to avoid: a masquerade of democracy, and a dangerous one. Output: "
110,"Ants Form Supercolony Spanning 60 Miles (AP) AP - Normally clannish and agressive Argentine ants have become so laid back since arriving in Australia decades ago that they no longer fight neighboring nests and have formed a supercolony here that spans 60 miles, scientists say.",World News Class: Science,"Read the news and classify or describe it. You may output any free-form text. News: Ants Form Supercolony Spanning 60 Miles (AP) AP - Normally clannish and agressive Argentine ants have become so laid back since arriving in Australia decades ago that they no longer fight neighboring nests and have formed a supercolony here that spans 60 miles, scientists say. Output: "
11543,"Bogota Bomb Blast Kills 2 Police Officers (AP) AP - A bomb exploded in front of a beauty salon in Colombia's capital Thursday night as a police car drove by, killing two officers and wounding two other people, authorities said.",World News - Bomb Blast  Colombia - Police,"Read the news and classify or describe it. You may output any free-form text. News: Bogota Bomb Blast Kills 2 Police Officers (AP) AP - A bomb exploded in front of a beauty salon in Colombia's capital Thursday night as a police car drove by, killing two officers and wounding two other people, authorities said. Output: "
3166,"Fleet Bank to lay off workers Hundreds of branch employees at Fleet Bank, one of the largest banks in Philadelphia and now part of Bank of America, are being laid off Wednesday across the Northeast. ",Business - Banking - Layoffs - Philadelphia - News Description: Business news about layoffs in the banking industry.,"Read the news and classify or describe it. You may output any free-form text. News: Fleet Bank to lay off workers Hundreds of branch employees at Fleet Bank, one of the largest banks in Philadelphia and now part of Bank of America, are being laid off Wednesday across the Northeast.  Output: "
9478,Rbot virus spies on surfers A new worm has been discovered in the wild that #39;s not just settling for invading users #39; PCs - it wants to invade their homes too.,Technology News,Read the news and classify or describe it. You may output any free-form text. News: Rbot virus spies on surfers A new worm has been discovered in the wild that #39;s not just settling for invading users #39; PCs - it wants to invade their homes too. Output: 
7544,Radcliffe baffled by failure A tearful Paula Radcliffe has revealed she has no idea what went wrong in her failed bid for Olympic marathon gold. The Briton said fans deserved an explanation but was waiting for test results from a Monday ,Sports News,Read the news and classify or describe it. You may output any free-form text. News: Radcliffe baffled by failure A tearful Paula Radcliffe has revealed she has no idea what went wrong in her failed bid for Olympic marathon gold. The Briton said fans deserved an explanation but was waiting for test results from a Monday  Output: 
475,"Sing Me Back Home matches track mark OCEANPORT, N.J. -- Sing Me Back Home pulled away in the stretch to win the \$60,000 Decathalon Handicap at Monmouth Park yesterday, equaling the track record for 5 furlongs.",Sports - Horse Racing - News - Monmouth Park - Track Record - Sports News Description: Monmouth Park Sports News - Sing Me Back Home set the track,"Read the news and classify or describe it. You may output any free-form text. News: Sing Me Back Home matches track mark OCEANPORT, N.J. -- Sing Me Back Home pulled away in the stretch to win the \$60,000 Decathalon Handicap at Monmouth Park yesterday, equaling the track record for 5 furlongs. Output: "
7127,"Cink goes wire-to-wire at NEC AKRON, Ohio -- The last man picked for the Ryder Cup team led at Firestone from start to finish. Where: Shanty Creek Resort, Bellaire (Legend and Cedar River courses).",Sports/Golf  Class: Sports,"Read the news and classify or describe it. You may output any free-form text. News: Cink goes wire-to-wire at NEC AKRON, Ohio -- The last man picked for the Ryder Cup team led at Firestone from start to finish. Where: Shanty Creek Resort, Bellaire (Legend and Cedar River courses). Output: "
56,Stoking the Steamroller No other recording artist can channel American middle-class tastes quite like Chip Davis and his best-selling band,Music News,Read the news and classify or describe it. You may output any free-form text. News: Stoking the Steamroller No other recording artist can channel American middle-class tastes quite like Chip Davis and his best-selling band Output: 
6714,France: A year after the heatwave Is the country better prepared to prevent a repeat of last August's deadly crisis?,World News  Description: A news article about France's preparation for heatwaves after last year's deadly heatwave.,Read the news and classify or describe it. You may output any free-form text. News: France: A year after the heatwave Is the country better prepared to prevent a repeat of last August's deadly crisis? Output: 
14340,"French foreign minister arrives in Egypt on hostage release mission (AFP) AFP - French Foreign Minister Michel Barnier arrived in Cairo on the first leg of an urgent Middle East mission for contacts with Egyptian officials over two French journalists taken hostage in Iraq, a diplomatic source told AFP.","World News Class: World News, International News, Diplomatic News, Hostage News, News Class: World News, International News, Diplomatic News, News","Read the news and classify or describe it. You may output any free-form text. News: French foreign minister arrives in Egypt on hostage release mission (AFP) AFP - French Foreign Minister Michel Barnier arrived in Cairo on the first leg of an urgent Middle East mission for contacts with Egyptian officials over two French journalists taken hostage in Iraq, a diplomatic source told AFP. Output: "
7198,"Rosy forecasts slipping as oil prices rise WASHINGTON -- High oil prices, a factor in virtually all US recessions over the past three decades, are surging again this year. And the higher crude oil prices climb, the more risk energy costs pose to what, until recently, many expected to be a banner year for the US economy.",Business/Economy/Finance News Business/Economy/Finance Business News  Business/Economy/Finance Business News  Business,"Read the news and classify or describe it. You may output any free-form text. News: Rosy forecasts slipping as oil prices rise WASHINGTON -- High oil prices, a factor in virtually all US recessions over the past three decades, are surging again this year. And the higher crude oil prices climb, the more risk energy costs pose to what, until recently, many expected to be a banner year for the US economy. Output: "
1514,"Coral gets its color from bacteria The soft orange glow of a common Caribbean coral comes not from the coral itself but from bacteria that live inside it, US scientists said last week. And the bacteria not only give the coral a little night light, but they also break down seawater to help ...",Science News Class: Science,"Read the news and classify or describe it. You may output any free-form text. News: Coral gets its color from bacteria The soft orange glow of a common Caribbean coral comes not from the coral itself but from bacteria that live inside it, US scientists said last week. And the bacteria not only give the coral a little night light, but they also break down seawater to help ... Output: "
13536,"Those who have are spending it CHICAGO (CBS.MW) -- At least for now, the slowdown in consumer spending is a bottoms-up affair. Free! Sign up here to receive our Before the Bell e-Newsletter!",Business Business News  Business News  Business News  Business News  Business News,"Read the news and classify or describe it. You may output any free-form text. News: Those who have are spending it CHICAGO (CBS.MW) -- At least for now, the slowdown in consumer spending is a bottoms-up affair. Free! Sign up here to receive our Before the Bell e-Newsletter! Output: "
3247,"It #39;s hip, it #39;s funky, it #39;s a PC made just for teens AUSTIN (Texas) - It is not your typical, humdrum, slate-coloured computer. Not only is the PC known as the  #39;hip-e #39; almost all white, but its screen and keyboard are framed in fuzzy pink fur. Or a leopard skin design. Or a graffiti-themed pattern. ",Technology News,"Read the news and classify or describe it. You may output any free-form text. News: It #39;s hip, it #39;s funky, it #39;s a PC made just for teens AUSTIN (Texas) - It is not your typical, humdrum, slate-coloured computer. Not only is the PC known as the  #39;hip-e #39; almost all white, but its screen and keyboard are framed in fuzzy pink fur. Or a leopard skin design. Or a graffiti-themed pattern.  Output: "
6240,Cink still afloat AKRON -- What #39;s already been a great week for Stewart Cink could get even better today if he can finish the job he started Thursday in the \$7 million NEC Invitational at Firestone Country Club.,Sports Sports Business Golf Description: Sports news Sports Business Sports news Sports Business Sports news Sports Business Sports news Sports Business Sports news Sports Business Sports news Sports Business Sports,Read the news and classify or describe it. You may output any free-form text. News: Cink still afloat AKRON -- What #39;s already been a great week for Stewart Cink could get even better today if he can finish the job he started Thursday in the \$7 million NEC Invitational at Firestone Country Club. Output: 
8141," #39;I felt I #39;d let everyone down. But nobody was hurting inside as &lt;b&gt;...&lt;/b&gt; The search for the reasons behind Paula Radcliffe #39;s disastrous performance in the Olympic marathon moved yesterday to a medical laboratory in Athens, where blood samples taken from the 30-year-old athlete were being analysed in the hope of discovering ",Sports News,"Read the news and classify or describe it. You may output any free-form text. News:  #39;I felt I #39;d let everyone down. But nobody was hurting inside as &lt;b&gt;...&lt;/b&gt; The search for the reasons behind Paula Radcliffe #39;s disastrous performance in the Olympic marathon moved yesterday to a medical laboratory in Athens, where blood samples taken from the 30-year-old athlete were being analysed in the hope of discovering  Output: "
8043,"Blue-Chip Stocks, Bond Prices, Oil Drop  NEW YORK (Reuters) - U.S. blue chips ended lower on Monday  as stock investors shrugged off lower oil prices to focus  instead on a disappointing sales forecast from Wal-Mart Stores,  but the cheaper crude sent bond and gold prices lower.",Business/Finance Business/Finance Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business Business,"Read the news and classify or describe it. You may output any free-form text. News: Blue-Chip Stocks, Bond Prices, Oil Drop  NEW YORK (Reuters) - U.S. blue chips ended lower on Monday  as stock investors shrugged off lower oil prices to focus  instead on a disappointing sales forecast from Wal-Mart Stores,  but the cheaper crude sent bond and gold prices lower. Output: "
10213,"Karzai in touch with Taliban Afghan President Hamid Karzai said he has been in touch with a senior Taliban official ahead of crucial polls in Afghanistan and will meet him  quot;soon, quot; Pakistani newspapers reported yesterday.",World Politics  News  International  Afghanistan  Taliban  Hamid Karzai,"Read the news and classify or describe it. You may output any free-form text. News: Karzai in touch with Taliban Afghan President Hamid Karzai said he has been in touch with a senior Taliban official ahead of crucial polls in Afghanistan and will meet him  quot;soon, quot; Pakistani newspapers reported yesterday. Output: "
3673,"Perk a flight of fancy In a world where enticements and incentives are abundant, it was stunning to hear players at the PGA Championship talk about the latest perk that took them by surprise. How about six free first-class, round-trip tickets to Ireland?",Sports Business News,"Read the news and classify or describe it. You may output any free-form text. News: Perk a flight of fancy In a world where enticements and incentives are abundant, it was stunning to hear players at the PGA Championship talk about the latest perk that took them by surprise. How about six free first-class, round-trip tickets to Ireland? Output: "
7592,Rethinking Big Pharma Risk is knocking Big Pharma stocks down. They won't be getting up anytime soon.,Business/Finance/Industry  Business/Pharmaceuticals,Read the news and classify or describe it. You may output any free-form text. News: Rethinking Big Pharma Risk is knocking Big Pharma stocks down. They won't be getting up anytime soon. Output: 
6963,Schrder #39;s Best  quot;PR Campaign quot; The German chancellor #39;s decision to adopt a young child has unleashed massive media coverage. Schrder #39;s been fighting revelations about his private life but the current attention could help rather than harm his career.,Political  Business  World  Description: News about a political figure Business World  Business World  News about a political figure.,Read the news and classify or describe it. You may output any free-form text. News: Schrder #39;s Best  quot;PR Campaign quot; The German chancellor #39;s decision to adopt a young child has unleashed massive media coverage. Schrder #39;s been fighting revelations about his private life but the current attention could help rather than harm his career. Output: 
13407,"Iran Ready to Provide Nuke 'Guarantees' (AP) AP - Iran said Saturday it would continue its nuclear program but provide ""guarantees"" not to build atomic weapons, and warned Washington it cannot stabilize neighboring Iraq and Afghanistan without Tehran's help.",World News  Class: World Politics  Description: International Affairs,"Read the news and classify or describe it. You may output any free-form text. News: Iran Ready to Provide Nuke 'Guarantees' (AP) AP - Iran said Saturday it would continue its nuclear program but provide ""guarantees"" not to build atomic weapons, and warned Washington it cannot stabilize neighboring Iraq and Afghanistan without Tehran's help. Output: "
6532,"U.S. Soldiers, Militiamen Clash in Najaf NAJAF, Iraq - U.S. warplanes bombed Najaf's Old City and troops clashed with Shiite militiamen Sunday amid fears a plan to end the standoff could collapse...",World News Class: World Class News Description: International Conflict World News,"Read the news and classify or describe it. You may output any free-form text. News: U.S. Soldiers, Militiamen Clash in Najaf NAJAF, Iraq - U.S. warplanes bombed Najaf's Old City and troops clashed with Shiite militiamen Sunday amid fears a plan to end the standoff could collapse... Output: "
11870,"Hobbyist anglers take big catch Amateur anglers have a significant and possibly damaging impact on certain sea-fish populations, scientists claim. The Science magazine study says the US #39;s 10 million saltwater recreational anglers may need better regulation.",Sports/Fishing/Environment Description: Amateur anglers have a significant and possibly damaging impact on certain sea-fish Science magazine study says the US,"Read the news and classify or describe it. You may output any free-form text. News: Hobbyist anglers take big catch Amateur anglers have a significant and possibly damaging impact on certain sea-fish populations, scientists claim. The Science magazine study says the US #39;s 10 million saltwater recreational anglers may need better regulation. Output: "
13673,"US troops battle in Shia slums BAGHDAD, Iraq - Shia militants and US forces battled in the Sadr City slums yesterday, and a mortar barrage slammed into a busy neighborhood in the capital in new violence that killed at least five Iraqis and wounded dozens of others.",World News  Description: US troops battle in Shia slums in Iraq.,"Read the news and classify or describe it. You may output any free-form text. News: US troops battle in Shia slums BAGHDAD, Iraq - Shia militants and US forces battled in the Sadr City slums yesterday, and a mortar barrage slammed into a busy neighborhood in the capital in new violence that killed at least five Iraqis and wounded dozens of others. Output: "
9794,"Greek sprinter rides cheers to victory ATHENS - Homeland favorite Fani Halkia of Greece, cheered on by her compatriots in Olympic Stadium, roared to victory in the women #39;s 400 meter hurdles Wednesday night, taking the gold medal in a time of 52.",Sports News,"Read the news and classify or describe it. You may output any free-form text. News: Greek sprinter rides cheers to victory ATHENS - Homeland favorite Fani Halkia of Greece, cheered on by her compatriots in Olympic Stadium, roared to victory in the women #39;s 400 meter hurdles Wednesday night, taking the gold medal in a time of 52. Output: "
14696,Death toll rises in Afghan terror attack The death toll from yesterday #39;s car-bomb attack in Afghanistan has climbed to eleven -- including three Americans. Taliban rebels are claiming responsibility for the blast outside ,World News Terrorism Afghanistan,Read the news and classify or describe it. You may output any free-form text. News: Death toll rises in Afghan terror attack The death toll from yesterday #39;s car-bomb attack in Afghanistan has climbed to eleven -- including three Americans. Taliban rebels are claiming responsibility for the blast outside  Output: 
5105,Detroit Tigers Team Report - August 20 Detroit comes into tonight #39;s tilt on a winning note after Bobby Higginson homered twice to lead the Tigers to an 8-4 pasting of the Chicago White Sox. ,Sports Sports News  Baseball Team Report,Read the news and classify or describe it. You may output any free-form text. News: Detroit Tigers Team Report - August 20 Detroit comes into tonight #39;s tilt on a winning note after Bobby Higginson homered twice to lead the Tigers to an 8-4 pasting of the Chicago White Sox.  Output: 
