index,answer,confidence,raw_output,prompt_preview
1071,?,0,"Please answer:\n{\n""answer"": D,\n""confidence"": Very un","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Americans in Afghan Trial Ask FBI for Documents  KABUL, Afghanistan (Reuters) - Three Americans standing  trial in Afghanistan Monday for imprisoning and torturing  Afghans were given a week to provide evidence, which they say  was withheld by U.S. authorities, proving that they had  official clearance./nJSON: "
251,?,0,"{""answer"": D, ""confidence"": ""Very confident""}\n\nPlease select one","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Voyager 1, Prepare for Action At the outer limits of our solar system, a solar shock wave is about to overtake NASA's Voyager 1 spacecraft./nJSON: "
224,?,0,"{""answer"": A, ""confidence"": ""Very unconfident""}\n\nPlease","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Hopes soar for solo record plane Richard Branson says the Virgin Global Flyer is looking good for its solo trip around the world without refuelling./nJSON: "
133,?,0,"{""answer"": D, ""confidence"": ""Very unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Vietnam's Citadel Vulnerable to Weather (AP) AP - Experts from Europe and Asia surveyed 1,400-year-old relics of an ancient citadel in Hanoi Tuesday and said they were concerned the priceless antiquities were at risk from exposure to the elements./nJSON: "
274,?,0,What is the answer?,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Some Globular Clusters May Be Leftovers From Snacking Galaxies Globular star clusters are like spherical cathedrals of light -- collections of millions of stars lumped into a space only a few dozen light-years across. If the Earth resided within a globular cluster, our night sky would be alight with thousands of stars more brilliant than Sirius./nJSON: "
823,?,0,"{""answer"": D, ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Lowe's Profit Rises But Trails Estimates  ATLANTA (Reuters) - Lowe's Cos. &lt;LOW.N&gt;, the No. 2 home  improvement retailer behind Home Depot Inc., on Monday reported  an 18 percent increase in second-quarter profit, but results  trailed estimates as sales weakened in June./nJSON: "
2560,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}\n\nNews: Apple","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Nortel shares down on news of criminal probe News of an RCMP criminal investigation of Nortel Networks and its financial accounting practices sent the company #39;s shares down slightly on Tuesday. /nJSON: "
1754,?,0,"Please answer with the key ""answer"" and the corresponding confidence level.","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: For Wednesday AMs AP Olympic Digest for Wednesday AMs. The supervisor is Aaron Watson. The phone number for the New York sports desk is (212) 621-1630. Reruns of stories and agate available from http://yourap.org, from the Service Desk (800-838-4616) or your local AP .../nJSON: "
351,?,0,"{""answer"": D, ""confidence"": Very unconfident}\n\nExplanation","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: PalmOne to turn off wireless service Handheld maker says it will close down its Palm.Net wireless e-mail and Web service soon./nJSON: "
2391,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}\n\nWhy? The","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Sex-bias suit filed against Costco A Costco Wholesale assistant manager sued the warehouse-club chain yesterday in federal court, alleging the company #39;s promotion policies keep women from seeking out the top two positions at its stores. /nJSON: "
2535,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Pakistan Mobile Phone Firms Vie for Pent-Up Demand  ISLAMABAD (Reuters) - Tens of thousands of Pakistanis  endured hours of stifling heat this week to accept an offer of  free mobile phone connections, a sign of the pent-up demand in  a country where cell phone usage has remained low./nJSON: "
298,?,0,"{\n""answer"": B,\n""confidence"": ""Unconfident""\n}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Deaths Raise Fears Over Stomach Stapling Surgery By LINDA A. JOHNSON    (AP) -- An obese Massachusetts woman and her 8-month-old fetus died of complications 18 months after stomach-stapling surgery, an apparent first that is leading to warnings about the risks of pregancy soon after the surgery.../nJSON: "
843,?,0,"{""answer"": D, ""confidence"": ""Very confident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Allstate Says Charley Could Hurt Results  NEW YORK (Reuters) - Allstate Corp. &lt;ALL.N&gt;, the No. 2 U.S.  home and auto insurer, on Monday said potential losses stemming  from Hurricane Charley could hurt its current results./nJSON: "
1078,?,0,"{""answer"": D, ""confidence"": ""Very confident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Income Gap Up Over Two Decades, Data Show WASHINGTON - Over two decades, the income gap has steadily increased between the richest Americans, who own homes and stocks and got big tax breaks, and those at the middle and bottom of the pay scale, whose paychecks buy less.    The growing disparity is even more pronounced in this recovering economy.../nJSON: "
768,?,0,"{\n""answer"": B,\n""confidence"": ""Unconfident""\n}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Azevedo shot does trick Tony Azevedo whizzed a last-second shot past Croatian goalkeeper Frano Vican to give the American water polo team a 7-6 victory in its tournament opener yesterday./nJSON: "
1569,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Germany Shaken by U.S. Plans to Withdraw Troops  BERLIN (Reuters) - Germany said Tuesday U.S. plans to pull  out 30,000 troops were a sign Europe's divisions had healed,  but communities hit by the decision warned they were headed for  economic disaster./nJSON: "
1902,?,0,What is your answer?,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Pentagon turns to Linux for high-end battlefield simulations As part of its technology update program, the Defense Department has turned to two 256-processor Linux Networx Evolocity cluster supercomputers to improve complex computerized battlefield simulations./nJSON: "
1095,?,0,"{""answer"": D, ""confidence"": ""Confident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Donsanjh still nixing pharmacare, but premiers plan meeting to refine program (Canadian Press) Canadian Press - TORONTO (CP) - In his first public address as federal health minister, Ujjal Dosanjh carefully toed the government line on Monday, saying Ottawa is prepared to invest more money in medicare to reduce waiting times, but not by sponsoring a national pharmacare program demanded by the provinces. But even as he was speaking, Saskatchewan's premier said in Regina that provincial premiers will meet one more time to flesh out the details of the proposed pharmacare program before taking their idea to Prime Minister Paul Martin./nJSON: "
2913,?,0,"{""answer"": B, ""confidence"": Unconfident}\n\nWhy? Because the","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Figo takes break from international game MADRID, Aug 18 (Reuters) - Portugal captain Luis Figo said on Wednesday he was taking an indefinite break from international football, but would not confirm whether his decision was final. /nJSON: "
2839,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Report: Tougher testing on the way for MLB NEW YORK (Ticker) - With the dark cloud of steroids continuing to hover over baseball, it appears a tougher drug-testing policy may be in effect by spring training./nJSON: "
776,?,0,"{""answer"": D, ""confidence"": ""Very unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Venezuelan President Survives Recall Vote CARACAS, Venezuela - President Hugo Chavez appeared to have survived a popular referendum to oust him, according to early results Monday, while Venezuela's opposition swiftly claimed fraud.    Backers of the leftist populist president set off fireworks and began celebrating in the streets of the capital in the pre-dawn darkness upon hearing the news from Francisco Carrasquero, president of the National Elections Council.../nJSON: "
2222,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Motorola rolls out database management software Motorola is using the Application Data Management suite from OuterBay Technology to manage data growth in its Oracle e-business applications./nJSON: "
2886,?,0,"{""answer"": A, ""confidence"": Very unconfident}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Lamy Strong Candidate for WTO Job-USTR (Reuters) Reuters - U.S. trade officials said on Tuesday\that former European Union Trade Commissioner Pascal Lamy would\be a ""strong candidate"" to lead the World Trade Organization,\but stopped short of formally endorsing him./nJSON: "
1661,?,0,"{""answer"": A, ""confidence"": Very unconfident}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: That Special Underwater Glow any coral colonies have a nice healthy glow about them, courtesy of fluorescent proteins produced by the coral animals themselves. /nJSON: "
869,?,0,"{""answer"": D, ""confidence"": ""Very unconfident""}\n\nNews","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Letter, suspicious powder spark anthrax scare at U.S. Embassy in Malaysia (Canadian Press) Canadian Press - KUALA LUMPUR, Malaysia (AP) - Authorities are testing a suspicious powder mailed to the U.S. Embassy in Malaysia to determine whether it's anthrax, officials said Monday. It's the second such scare at a U.S. mission in Asia within a week./nJSON: "
435,?,0,"Please answer:\n\n{\n""answer"": A,\n""confidence"": Very","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Infocus: Wireless Attacks and Penetration Testing (part 3 of 3) This third and final part of the wireless pen-test series looks at how to mitigate the security risks outlined in the previous articles, and then looks at some proposed solutions currently in front of the IETF./nJSON: "
986,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Product Review: Nokia 6820 Wireless Messaging Handset (NewsFactor) NewsFactor - The Nokia (NYSE: NOK) 6820 is an ergonomically pleasing handheld device that integrates short text, multimedia and \instant messaging capabilities with all of the features and functions that one normally would expect to find in a dedicated GSM/GPRS cellular phone./nJSON: "
2305,?,0,"{\n""answer"": B,\n""confidence"": Unconfident\n}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Worker alleges sex bias An assistant manager at Costco Wholesale accused the company of discriminating against female workers by failing to promote as many as 650 women to high-paying management jobs. /nJSON: "
633,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: 49ers' Beasley Could Miss Several Weeks (AP) AP - Fullback Fred Beasley could be sidelined until the 49ers' season opener Sept. 12 against the Atlanta Falcons with a high left ankle sprain./nJSON: "
1266,?,0,"{""answer"": A, ""confidence"": ""Confident""}\n\nNews: Microsoft to","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Giants Clobber Expos 8-5 (AP) AP - Pinch-hitter Ricky Ledee hit a tiebreaking single in the eighth inning and the San Francisco Giants took over the NL wild-card lead with their fifth straight victory, 8-5 over the Montreal Expos on Monday night./nJSON: "
1944,?,0,"{""answer"": D, ""confidence"": ""Very unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Berkshire Takes Stake in Pier 1 Fellow Fool Alyce Lomax and I need to debate Pier 1 Imports (NYSE: PIR). Between Alyce covering the company warnings and me advising not to jump off the pier, there has been little good news to report. Is Pier 1 ready to get .../nJSON: "
998,?,0,"{\n""answer"": B,\n""confidence"": ""Unconfident""\n}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Celebrity Chefs Are Everywhere in Vegas By ADAM GOLDMAN    LAS VEGAS (AP) -- The waiter appears tableside in the cozy dining room laden with oil paintings, stained glass and hints of cherry and oak. Before reciting the day's special menu items, he recounts the restaurant's devotion to farm-fresh produce and tosses out a morsel about its namesake, chef Bradley Ogden.../nJSON: "
2434,?,0,"{""answer"": B, ""confidence"": Unconfident}\n\nPlease answer the question","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Nestle Profit Rises; Commodity Prices to Crimp Growth (Update4) Aug. 18 (Bloomberg) -- Nestle SA, the world #39;s largest food company, said first-half profit rose 2.1 percent, less than forecast, as sales in Western Europe declined and costs for sugar, energy and packaging materials increased. /nJSON: "
2047,?,0,"{""answer"": D, ""confidence"": ""Confident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: President OKs More Colombia Assistance (AP) AP - President Bush said Tuesday the U.S. government will continue to assist Colombia in interdicting aircraft suspected of drug trafficking./nJSON: "
2341,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Iraq's Najaf Tense After Cleric Snubs Peace Envoys  NAJAF, Iraq (Reuters) - Fears of heavier fighting in Najaf  grew on Wednesday after an Iraqi peace delegation failed to  defuse a confrontation between U.S. troops and militiamen holed  up in a revered shrine in the city./nJSON: "
184,?,0,"{""answer"": ""B"", ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Microsoft, IE and Bloat \\Zawodny  threads off of Scoble  on the IE issue:\\""I have to say, when I first read that I nearly fell off my chair laughing. I was\thinking ""how stupid ARE these IE guys?!?!?!"" But we all know that Microsoft is\full of smart people who care about what they're doing. So something really\doesn't compute here.""\\""Last time I checked, IE wasn't even close to feature parity with Mozilla's\browsers. No popup blocking, no tabbed browsing, etc.""\\""Does the IE team really not know what their product is missing?""\\Perhaps.  It's highly likely that they just don't know.\\The bigger issue here is that Microsoft products can't fail and they can't\succeed.  Microsoft has 40-50 billion in the bank.  There ...\\/nJSON: "
2358,?,0,"{\n""answer"": B,\n""confidence"": Unconfident\n}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Falconio suspect to stand trial An Australian court has ordered lorry driver Bradley John Murdoch to stand trial over the murder of British backpacker Peter Falconio, who has been missing for three years. /nJSON: "
1644,?,0,"Please select one of the following options:\n\n{\n""answer"": A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Illinois Helps Residents Import Drugs (Reuters) Reuters - Illinois residents will soon gain\access to lower-cost prescription drugs from Canada, the United\Kingdom and Ireland, sidestepping U.S. regulators' objections\to imported drugs, Gov. Rod Blagojevich said on Tuesday./nJSON: "
1628,?,0,"{""answer"": A, ""confidence"": Very unconfident}\n\nNews: The","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Google shares could start trading Wednesday MOUNTAIN VIEW, CALIF. - Google?s initial public offering could hit the Nasdaq Stock Market as early as Wednesday if US securities regulators let the Internet search engine close its auction on Tuesday. /nJSON: "
2009,?,0,"{""answer"": D, ""confidence"": ""Very unconfident""}\n\nNews","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Olympics-Federer #39;s Olympic dream shattered twice over ATHENS, Aug 17 (Reuters) - World number one Roger Federer #39;s top target for the year -- an Olympic tennis gold medal -- was taken away from him in a  quot;terrible day quot; on Tuesday. /nJSON: "
180,?,0,"{""answer"": D, ""confidence"": Very confident}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Kerry's Disgusting Ad \\A few days ago Kerry sent around this ad:\\""Yesterday, the Bush-Cheney campaign, losing any last sense of decency, placed\a disgusting ad called ""The Faces of John Kerry's Democratic Party"" as the\main feature on its website. Bizarrely, and without explanation, the ad places\Adolf Hitler among those faces.""\\""The Bush-Cheney campaign must pull this ad off of its website. The use of\Adolf Hitler by any campaign, politician or party is simply wrong.""\\Which of course is a mistake.  I went and downloaded the video (which is just\stupid btw.  Not a masterpiece by any means.) and there are shots of Hitler in\there, but only from the MoveOn contest from a few months back.\\Here's the problem.  The ...\\/nJSON: "
2316,?,0,"{\n""answer"": D,\n""confidence"": ""Very confident""\n}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Rumsfeld says US forces  quot;unlikely quot; to storm holy places in Najaf WASHINGTON : The United States pulled its punch in Iraq as Defense Secretary Donald Rumsfeld announced US forces arrayed in Najaf against Shiite militants of firebrand cleric Moqtada Sadr were  quot;unlikely quot; to storm the town #39;s holy places to deal the militia .../nJSON: "
2166,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}\n\nWhy? The","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: U.S. Brokers Halt to Afghan Infighting (AP) AP - The U.S. ambassador helped broker a cease-fire Tuesday to halt the latest bloody infighting in Afghanistan, persuading a warlord to pull away from a provincial capital as U.S. warplanes circled overhead./nJSON: "
853,?,0,"{""answer"": A, ""confidence"": Very unconfident}\n\nWhy did you","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Kmart Posts Profit After Cost Cuts  CHICAGO (Reuters) - Kmart Holding Corp. &lt;KMRT.O&gt; on Monday  reported its third consecutive quarterly profit despite  slumping sales as it cut jobs and reduced advertising and  discounts, boosting its cash pile to \$2.6 billion./nJSON: "
396,?,0,"{""answer"": D, ""confidence"": ""Confident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Dell Posts Another Quarter of Nice Earnings By MATT SLAGLE    DALLAS (AP) -- Offering a stark counterpoint to rival Hewlett-Packard Co., Dell Inc. (DELL) reported a nearly 30 percent jump in net income as strong sales of printers, servers and notched double-digit gains in overseas markets.../nJSON: "
2464,?,0,"{""answer"": D, ""confidence"": ""Very confident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: No New Closures of Japan Nuclear Reactors Needed (Reuters) Reuters - No more Japanese nuclear reactors need to\be closed for inspections, electric power companies said on\Wednesday after submitting reports ordered by the government\following a reactor accident that killed four workers last\week./nJSON: "
1899,?,0,"{""answer"": D, ""confidence"": ""Very unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Media giant BSkyB sues EDS over troubled CRM system London-based media giant British Sky Broadcasting Group has filed a legal claim against Electronic Data Services over a problematic CRM system designed to support the media company's customer support call centers./nJSON: "
442,?,0,What is your answer?,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: iTunes Music Store Catalog Tops One Million Songs The iTunes Music Store now has more than one million songs available for download in the US, the first online digital music service to offer consumers a million-song catalog. Aug 10/nJSON: "
2757,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}\n\nPlease answer the","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Iran retaliation threat to Israeli N-plant Iran will strike the Israeli reactor at Dimona if Israel attacks the Islamic republic #39;s nuclear facilities, a commander of the elite Revolutionary Guards has said. /nJSON: "
932,?,0,"{""answer"": B, ""confidence"": ""Unconfident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Bombs explode at Nepal luxury hotel, no casualties (Reuters) Reuters - A man on a bicycle threw at least four bombs into the compound of a luxury hotel in Nepal's capital on Monday but the blasts caused no casualties, authorities said./nJSON: "
1770,?,0,"{""answer"": D, ""confidence"": ""Very confident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Google prepares to wrap up share auction (AFP) AFP - Google Inc prepared to wrap up an extraordinary share auction, meaning a final price in the multi-billion-dollar listing will be announced within days./nJSON: "
2081,?,0,"{""answer"": D, ""confidence"": ""Very confident""}","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Maryland Dig May Reach Back 16,000 Years (AP) AP - Robert D. Wall is too careful a scientist to say he's on the verge of a sensational discovery. But the soybean field where the Towson University anthropologist has been digging for more than a decade is yielding hints that someone camped there, on the banks of the Potomac River, as early as 14,000 B.C./nJSON: "
