index,answer,confidence,raw_output,prompt_preview
87,?,0,D.  Sci/Tech  D.  Sci/Tech  D.  Sci/Tech  D.  Sci/Tech,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Sun's Looking Glass Provides 3D View (PC World) PC World - Developers get early code for new operating system 'skin' still being crafted./nJSON: "
417,?,0,D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Google, Yahoo Settle Patent and Share Disputes Google and Yahoo announced today that they have resolved two contentious issues between the companies. /nJSON: "
155,?,0,D. Sci/Tech\n\nNews: Study Says Birds Feed Other Birds' Young (AP) AP - It's a less,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Study Says Birds Feed Other Birds' Young (AP) AP - It's a lesson many little humans could learn from baby birds: Sometimes, being nice to other youngsters pays off. Brown-headed cowbirds, like several other bird species, leave their eggs in the nests of other birds, who then feed and raise the cowbird chicks./nJSON: "
108,?,0,D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Invasive Purple Weed May Meet Its Match (AP) AP - They burned it, mowed it, sprayed it and flooded it. But nothing killed the purple loosestrife weed, which has become a regional plague, until officials at the Parker River National Wildlife Refuge set a European beetle loose on it./nJSON: "
314,?,0,"D,  C,  A,  D\n\nNews: A/B/C/D,  A,  A,  A JSON:","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: California urged to use open source, VoIP Authors of a performance review tell the beleaguered state government it could save millions of dollars by adopting open-source software and Internet-based phone calling./nJSON: "
815,?,0,"A,  A,  A,  A,  A  ATHENS (Reuters) - Spanish third seed Carlos Moya tamed","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Moya Tames Olympic Wind and Enqvist; Dementieva Out  ATHENS (Reuters) - Spanish third seed Carlos Moya tamed a  swirling wind and dogged Swedish opponent Thomas Enqvist to  reach the second round of the Olympic men's singles with a 7-6,  6-7, 9-7 victory Monday./nJSON: "
982,?,0,"A, B, C, D, A, B, C, D, A, B, C, D, A, B, C, D,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Bush Announces Plan to Realign Thousands of Troops President Bush today announced plans to shift 60,000 to 70,000 U.S. troops who are now stationed in Europe and Asia./nJSON: "
954,?,0,"D,  A,  A,  A,  A,  A,  A,  A,  A,  A,  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: AP: Group Discovers John the Baptist Cave KIBBUTZ TZUBA, Israel - Archaeologists said Monday they have found a cave where they believe John the Baptist anointed many of his disciples - a huge cistern with 28 steps leading to an underground pool of water.    During an exclusive tour of the cave by The Associated Press, archaeologists presented wall carvings they said tell the story of the fiery New Testament preacher, as well as a stone they believe was used for ceremonial foot washing.../nJSON: "
510,?,0,"A,  A,  A,  A,  A,  A,  A,  A,  A,  A,  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Tense Iraq debates new assembly Talks on setting up an Iraqi assembly continue despite fresh violence in Baghdad and the Shia stronghold of Najaf./nJSON: "
304,?,0,"D,  C,  A,  A,  A,  A,  A,  A,  A,  A,  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Fake Drug Sales Problematic in Mexico By MARK STEVENSON      MEXICO CITY (AP) -- Mexican authorities are investigating the sale of fake or substandard medicine in a border town so popular among Americans seeking cheap medications that it has more pharmacies than streets.    U.S.../nJSON: "
432,?,0,"D,  C,  A,  A,  A,  A,  A,  A,  A,  A,  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Infocus: Examining a Public Exploit, Part 1 The purpose of this article is to analyze a public exploit in a lab environment, see the alerts generated by an intrusion detection system, and then do some packet analysis of the malicious binary in order to better understand it./nJSON: "
562,?,0,"B,  A,  A,  A,  A,  A,  A,  A,  A,  A,  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Zahringer Leads Field at U.S. Amateur (AP) AP - George Zahringer III is back for another shot at the U.S. Amateur. The New Yorker is one of three returning quarterfinalists for the tournament, which begins Monday at the Winged Foot Golf Club. Lee Williams of Alexander City, Ala., and Patrick Carter of Lesage, W.Va., complete the trio from last year's championship that was won by Nick Flanagan of Australia./nJSON: "
999,?,0,D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Entertainment World Wary of Microsoft Technology By GARY GENTILE    LOS ANGELES (AP) -- CinemaNow Inc., the Internet-based movie service, is a rarity in Hollywood - a company that eagerly embraces Microsoft Corp. (MSFT) technology and relies on it exclusively to transmit, protect and display the movies it rents to customers.../nJSON: "
373,?,0,"D,  C,  A,  B,  D,  A,  B,  C,  A,  B,  C,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: EBay Buys into Craigslist Auction company is apparently drawn to the classifieds model pioneered by community resource site./nJSON: "
549,?,0,"D,  C,  A,  A\n\nNews: 10000000000000000","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Europe's Eel Population Collapsing (AP) AP - When a poacher with a baseball bat mugged Willem Dekker for his baby eels, it was further confirmation for the Dutch biologist that the species is in trouble./nJSON: "
331,?,0,D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Begging for trouble on security Securify founder Taher Elgamal says a patchwork mentality has effectively turned network security into an IT budget black hole./nJSON: "
467,?,0,"B,  C,  D,  A\n\nNews: B. Sports, A. World, C. Business, D. Sci/Tech","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Cubs get delivery from Wood Kerry Wood homered and allowed four hits in eight innings, leading the Chicago Cubs over the visiting Los Angeles Dodgers, 2-0, yesterday./nJSON: "
10,?,0,"D,  C,  A,  B,  D  C,  A,  B,  D  C,  A,  B","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Oil and Economy Cloud Stocks' Outlook  NEW YORK (Reuters) - Soaring crude prices plus worries  about the economy and the outlook for earnings are expected to  hang over the stock market next week during the depth of the  summer doldrums./nJSON: "
76,?,0,"D,  C,  A,  B\n\nNews: A/B/C/D,  A,  B,  C,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Paid Search Growth May Slow A new Internet advertising forecast shows a slowdown in paid search listings in the next five years. Will the projection affect Google's prospects when it goes public?/nJSON: "
426,?,0,"D,  C,  A,  A,  A,  A,  A,  A,  A,  A,  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Thoughts on the Google IPO About the Google IPO\\For the past nine months the financial and Internet world has been watching Google in anticipation of what could be the largest Initial Public Offering of stock in history. If you are reading this column and have not been living on Mars for the past year, you .../nJSON: "
755,?,0,A  C  C  C  A  A  A  A  A  A  A  A  A  A  A  A,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Uncertainty as Venezuela Awaits Referendum Result  CARACAS, Venezuela (Reuters) - Three Venezuelan government  ministers said on Monday President Hugo Chavez had easily  survived a referendum on whether to recall him but their  comments conflicted with heavy opposition hints they had won./nJSON: "
955,?,0,"A,  A,  A,  A,  A\n\nNews: 100,000 Iraqis Flee to Iran","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Delegates Urge Al-Sadr to Leave Shrine NAJAF, Iraq - U.S. tanks rolled into the Old City of Najaf toward a holy Shiite shrine where militants were hiding Monday as participants at a national conference voted to send a delegation here to try to negotiate an end to the fighting.../nJSON: "
52,?,0,"Answer: A\nAnswer options: A. World, B. Sports, C. Business, D. Sci/Tech\n\nNews: The World","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Chrysler's Bling King After a tough year, Detroit's troubled carmaker is back -- thanks to a maverick designer and a car that is dazzling the hip-hop crowd/nJSON: "
667,?,0,"D,  C,  A,  B,  D,  A,  B,  C,  A,  B,  C,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Dollar Falls to Fresh Low Vs Euro (Reuters) Reuters - The dollar fell to a fresh four-week low\versus the euro on Monday after a widening of the U.S. trade\gap to record levels raised worries about capital inflows in\the United States and a possible slowdown in the economy./nJSON: "
996,?,0,"D,  C,  A,  A,  A,  A,  A,  A,  A,  A,  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Dollar Rises Vs Euro After Asset Data  NEW YORK (Reuters) - The dollar gained against the euro on  Monday after a report on flows into U.S. assets showed enough  of a rise in foreign investments to offset the current account  gap for the month./nJSON: "
389,?,0,"D,  C,  A,  B\n\nNews: First Look at Quicken 2005 Intuit tweaks personal finance tool","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: First Look at Quicken 2005 Intuit tweaks personal finance tool's usability, but update isn't essential if you're running a recent version./nJSON: "
769,?,0,"A, B, C, D, A, B, C, D, A, B, C, D, A, B, C, D,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: US team kicks over this result ATHENS -- Did Japan's Kosuke Kitajima break the rules when he beat world record-holder Brendan Hansen by 17-100ths of a second in yesterday's Olympic 100-meter breaststroke? Absolutely, insisted Hansen's US teammates, who claimed Kitajima routinely uses the illegal dolphin kick./nJSON: "
584,?,0,"B,  A,  A,  A,  A\n\nNews: A. World, B. Sports, C. Business, D. Sci","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Singh, Leonard in Final Pairing at PGA HAVEN, Wis. - Whistling Straits is suddenly the least of anyone's worries.../nJSON: "
283,?,0,D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: The Annual Perseid Meteor Shower The annual Perseid meteor shower is coming, and forecasters say it could be unusually good. Like bugs streaking down the side window of a moving car, colorful Perseid Earthgrazers could put on a pleasing show after sunset this week./nJSON: "
809,?,0,"D,  A,  C,  D,  A,  C,  D,  A,  C,  D,  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: FCC mobile spam rule doesn't cover some SMS (MacCentral) MacCentral - A rule prohibiting mobile-phone spam adopted by the U.S. Federal Communications Commission (FCC) earlier this month doesn't prohibit phone-to-phone text messaging, but FCC officials believe the new rule, combined with a 13-year-old law, should protect U.S. mobile phone customers against unsolicited commercial e-mail./nJSON: "
522,?,0,D.  Sci/Tech  D.  Sci/Tech  D.  Sci/Tech  D.  Sci/Tech,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: President's fate is on the line in Venezuela CARACAS -- Partisans on both sides are calling it the most polarized and important election in Venezuela's history, a presidential recall referendum today that will determine the course of democracy here and could buffet world oil prices. Both campaigns are also utterly convinced they will win./nJSON: "
842,?,0,"A, A, A, A, A  A, A, A, A, A  A, A, A, A, A  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Anarchists' Convention Debates Voting ATHENS, Ohio - A group of anarchists is taking an unusual step to make its political voice heard - going to the polls.    Anarchists generally pride themselves on their rejection of government and its authority.../nJSON: "
930,?,0,"D,  D,  D,  D,  D  D,  D,  D,  D,  D,  D,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Kan. to Move Forward on Dinosaur Exhibit (AP) AP - Concerns about funding and poor attendance will not stop plans to bring a dinosaur exhibit to Science City at Union Station, University of Kansas and Science City officials said./nJSON: "
570,?,0,"A,  A,  A,  A,  A,  A,  A,  A,  A,  A,  A,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Conference Gives Iraq Democracy First Test (AP) AP - Despite the steady clang of mortar shells outside and persistent violence in the country, many delegates at the opening on Sunday of Iraq's National Conference held out hope that this first fragile taste of democracy would succeed./nJSON: "
364,?,0,"D,  C,  A,  A\n\nNews: Tools wrap: Sun, Javalobby, Infravio make moves Officials at","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Tools wrap: Sun, Javalobby, Infravio make moves Officials at Sun Microsystems, Javalobby, and Infravio this week revealed initiatives positioned as advances in either Java development or Web services consumption./nJSON: "
307,?,0,D.  Sci/Tech  Very confident\n\nNews: 10000000000000000,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Doctors Place Hope in Baby Pacemaker Devices By LAURAN NEERGAARD      WASHINGTON (AP) -- Four-month-old Damaris Ochoa was near death, born with an enlarged heart that was quickly giving out. Obtaining a transplant in time was a long shot.../nJSON: "
877,?,0,"A, C, D, D\n\nAnswer options: A. World, B. Sports, C. Business, D. Sci/Tech","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Google Stays on Track Despite Best Efforts It looks like Google's public stock offering will proceed, no matter how hard the company tries to shoot itself in the foot. Not only that, its unique approach to the IPO game could result in an overhaul of federal securities regulations. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;/nJSON: "
250,?,0,D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: What Neil   Buzz Left on the Moon A cutting-edge Apollo 11 science experiment left behind in the Sea of Tranquility is still running today./nJSON: "
762,?,0,#36;36;36;36;36;36;36;36;36;36;3,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Oil Prices Hit Record (Reuters) Reuters - Oil prices jumped to a new record\high near  #36;47 on Monday with traders on tenterhooks for the\result of Venezuela's weekend referendum and Iraq's exports\again disrupted by a Shi'ite uprising in the south./nJSON: "
685,?,0,A. World\n\nNews: F.B.I. Goes Knocking for Political Troublemakers The F.B.I. has,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: F.B.I. Goes Knocking for Political Troublemakers The F.B.I. has been questioning demonstrators in an effort to forestall violent protests at the Republican National Convention./nJSON: "
31,?,0,"D,  C,  A,  D  D,  C,  A,  D  D,  C,  A,  D","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Veteran inventor in market float Trevor Baylis, the veteran inventor famous for creating the Freeplay clockwork radio, is planning to float his company on the stock market./nJSON: "
30,?,0,D.  Sci/Tech  D.  Sci/Tech  D.  Sci/Tech  D.  Sci/Tech,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Japan nuclear firm shuts plants The company running the Japanese nuclear plant hit by a fatal accident is to close its reactors for safety checks./nJSON: "
328,?,0,"A,  B,  C,  D,  A,  B,  C,  D,  A,  B,  C,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Securing the gold in Athens Despite age-old Olympic truce known as the ekecheiria, or ""holding of hands,"" security experts aren't taking any chances.\/nJSON: "
7,?,0,D\n\nNews: US stocks fall on Fed minutes (USATODAY.com) USATODAY.com - The Dow Jones industrials,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Fed minutes show dissent over inflation (USATODAY.com) USATODAY.com - Retail sales bounced back a bit in July, and new claims for jobless benefits fell last week, the government said Thursday, indicating the economy is improving from a midsummer slump./nJSON: "
975,?,0,D.  Sci/Tech  A.  World  C.  Business  D.  Sci/Tech  A.  World  C,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Sybase upgrades PowerBuilder, plots RFID move Sybase Inc. released a new version of its application development tool on Monday, called PowerBuilder 10, and outlined plans for an upgrade to its database software, Adaptive Server Enterprise, which will go into beta at the end of this month and is due for release next year./nJSON: "
532,?,0,"A,  A,  A,  A,  A\n\nNews: World Leaders Meet To Discuss Iraq BAGHDAD,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Florida Residents Face Hurricane Wreckage PUNTA GORDA, Fla. - After getting a first look at the widespread damage left behind by Hurricane Charley, Florida residents were faced with the arduous task of sorting through the wreckage, and for some, starting over again.../nJSON: "
385,?,0,D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Intel Shows Wireless Transceiver Prototype 90-nanometer radio chip promises more power than current CMOS technology./nJSON: "
517,?,0,"A, B, C, D, A, B, C, D, A, B, C, D, A, B, C, D,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Rumsfeld warning for Iraq's Sadr The Iraq crisis and differences over Nato loom over the US Defence Secretary's meeting with his Russian counterpart./nJSON: "
348,?,0,D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Blu-ray Disc spec approved Next-generation DVD specification approved, clearing way for manufacturers to produce read-only disks./nJSON: "
147,?,0,"D,  A,  A,  A,  A  Answer: A  Confidence: Very unconfident\n\nNews: Feds Acc","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Feds Accused of Exaggerating Fire Impact (AP) AP - The Forest Service exaggerated the effect of wildfires on California spotted owls in justifying a planned increase in logging in the Sierra Nevada, according to a longtime agency expert who worked on the plan./nJSON: "
113,?,0,"A, C, D, D, D\n\nNews: 100000000000000000","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Red-Footed Falcon Sighted in Mass. (AP) AP - A red-footed falcon spotted for the first time in North America is enticing birdwatchers to Martha's Vineyard./nJSON: "
638,?,0,A\n\nNews: A-Rod's 2-Run HR in 10th Lifts Yanks Over Rays (AP),"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Rwanda Troops Start AU Mission in Darfur (Reuters) Reuters - Rwandan troops arrived in\Darfur Sunday as the first foreign force there, mandated to\protect observers monitoring a shaky cease-fire between the\Sudanese government and rebels in the remote western region./nJSON: "
29,?,0,"A, B, C, D, A, B, C, D, A, B, C, D, A, B, C, D,","You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Chad seeks refugee aid from IMF Chad asks the IMF for a loan to pay for looking after more than 100,000 refugees from conflict-torn Darfur in western Sudan./nJSON: "
269,?,0,D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/Tech  D. Sci/,"You are a multiple-choice classifier. Read the news and answer in JSON with exactly these keys, no extra text: {""answer"": A/B/C/D, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident }. Answer options: A. World, B. Sports, C. Business, D. Sci/Tech  News: Chandra Catches Early Phase of Cosmic Assembly Chandra X-Ray Observatory -- A NASA Chandra X-ray Observatory image has revealed a complex of several intergalactic hot gas clouds in the process of merging.     The superb Chandra spatial resolution made it possible to distinguish individual galaxies from the massive clouds of hot gas.../nJSON: "
